  AA,01/07/2015,326,N200AA,DFW,12:37,14:22,113,103,105,14:34,12,95,0,0,0,0
  AA,01/07/2015,375,N573AA,DFW,6:05,6:05,118,145,0,6:50,45,0,0,27,0,0
  AA,01/07/2015,1141,N528AA,DFW,8:00,8:48,115,115,48,9:00,12,48,0,0,0,0
  AA,01/07/2015,1199,N513AA,ORD,7:30,7:27,79,111,-3,7:43,16,0,0,29,0,0
  AA,01/07/2015,1312,N018AA,MIA,6:15,6:15,168,203,0,7:20,65,0,0,35,0,0
  AA,01/07/2015,1352,N4WLAA,ORD,8:30,8:22,77,112,-8,9:15,53,0,0,27,0,0
  AA,01/07/2015,1399,N4YUAA,DFW,16:27,16:23,117,107,-4,16:39,16,0,0,0,0,0
  AA,01/07/2015,1567,N4YPAA,LAX,8:00,7:55,255,252,-5,8:22,27,0,0,0,0,0
  AA,01/07/2015,1686,N4YCAA,LAX,12:21,12:31,257,224,10,12:44,13,0,0,0,0,0
  AA,01/07/2015,1697,N024AA,MIA,16:40,16:55,165,173,15,17:13,18,14,0,8,0,1
  AA,01/07/2015,2367,N4XTAA,DFW,18:53,18:59,113,116,6,19:14,15,0,0,0,0,0
  AA,01/08/2015,96,N425AA,DFW,10:38,10:26,117,99,-12,10:36,10,0,0,0,0,0
  AA,01/08/2015,166,N502AA,DFW,14:44,14:42,111,102,-2,14:52,10,0,0,0,0,0
  AA,01/08/2015,323,N200AA,DFW,9:01,8:58,117,109,-3,9:13,15,0,0,0,0,0
  AA,01/08/2015,326,N471AA,DFW,12:37,12:29,113,105,-8,12:38,9,0,0,0,0,0
  AA,01/08/2015,375,N455AA,DFW,6:05,5:58,118,108,-7,6:20,22,0,0,0,0,0
  AA,01/08/2015,1141,N493AA,DFW,8:00,7:52,115,116,-8,8:09,17,0,0,0,0,0
  AA,01/08/2015,1199,N4YCAA,ORD,7:30,7:42,79,68,12,7:55,13,0,0,0,0,0
  AA,01/08/2015,1312,N012AA,MIA,6:15,7:41,168,176,86,8:02,21,86,0,8,0,0
  AA,01/08/2015,1352,N492AA,ORD,8:30,8:42,77,65,12,8:55,13,0,0,0,0,0
  AA,01/08/2015,1399,N490AA,DFW,16:27,16:24,117,104,-3,16:34,10,0,0,0,0,0
  AA,01/08/2015,1567,N4YBAA,LAX,8:00,8:16,255,235,16,8:26,10,0,0,0,0,0
  AA,01/08/2015,1686,N4YPAA,LAX,12:21,13:55,257,239,94,14:05,10,68,0,0,0,8
  AA,01/08/2015,1697,N019AA,MIA,16:40,16:39,165,174,-1,16:54,15,0,0,0,0,0
  AA,01/08/2015,2367,N4XJAA,DFW,18:53,19:08,113,99,15,19:20,12,0,0,0,0,0
  AA,01/09/2015,96,N477AA,DFW,10:38,10:31,117,103,-7,10:42,11,0,0,0,0,0
  AA,01/09/2015,166,N483AA,DFW,14:44,14:35,111,109,-9,14:50,15,0,0,0,0,0
  AA,01/09/2015,323,N4YTAA,DFW,9:01,9:59,117,100,58,10:09,10,33,0,0,0,8
  AA,01/09/2015,326,N541AA,DFW,12:37,12:27,113,104,-10,12:40,13,0,0,0,0,0
  AA,01/09/2015,375,N570AA,DFW,6:05,6:01,118,113,-4,6:15,14,0,0,0,0,0
  AA,01/09/2015,1141,N578AA,DFW,8:00,7:56,115,108,-4,8:08,12,0,0,0,0,0
  AA,01/09/2015,1199,N490AA,ORD,7:30,7:23,79,80,-7,7:40,17,0,0,0,0,0
  AA,01/09/2015,1312,N007AA,MIA,6:15,6:33,168,164,18,6:48,15,0,0,0,0,0
  AA,01/09/2015,1352,N4YPAA,ORD,8:30,8:30,77,68,0,8:40,10,0,0,0,0,0
  AA,01/09/2015,1399,N456AA,DFW,16:27,16:22,117,105,-5,16:37,15,0,0,0,0,0
  AA,01/09/2015,1567,N597AA,LAX,8:00,7:57,255,237,-3,8:11,14,0,0,0,0,0
  AA,01/09/2015,1686,N567AA,LAX,12:21,12:28,257,238,7,12:43,15,0,0,0,0,0
  AA,01/09/2015,1697,N022AA,MIA,16:40,16:31,165,162,-9,16:42,11,0,0,0,0,0
  AA,01/09/2015,2367,N4WPAA,DFW,18:53,18:53,113,115,0,19:09,16,0,0,0,0,0
  AA,01/10/2015,96,N567AA,DFW,10:38,10:38,117,104,0,10:46,8,0,0,0,0,0
  AA,01/10/2015,166,N597AA,DFW,14:44,14:37,111,111,-7,14:47,10,0,0,0,0,0
  AA,01/10/2015,323,N541AA,DFW,9:01,9:08,117,113,7,9:22,14,0,0,0,0,0
  AA,01/10/2015,326,N4UBAA,DFW,12:37,12:27,113,108,-10,12:38,11,0,0,0,0,0
  AA,01/10/2015,375,N200AA,DFW,6:05,9:22,118,102,197,9:36,14,181,0,0,0,0
  AA,01/10/2015,1141,N575AA,DFW,8:00,7:52,115,114,-8,8:14,22,0,0,0,0,0
  AA,01/10/2015,1199,N482AA,ORD,7:30,7:26,79,82,-4,7:51,25,0,0,0,0,0
